app_id, name, version, language, os_type, platform, legacy, path
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.47.6, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.47.6/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt32.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x64, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt64.msi,
com.eset.apps.business.efde.windows, ESET Full Disk Encryption, 1.0.46.0, multilang, windows, x86, 0,com/eset/apps/business/efde/windows/v1/1.0.46.0/efde_nt32.msi,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, el_GR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_ell.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, zh_TW, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_cht.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, pt_BR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_ptb.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, nl_NL, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_nld.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, lt_LT, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_lth.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, fi_FI, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_fin.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, de_DE, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_deu.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, nb_NO, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_nor.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, it_IT, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_ita.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, tr_TR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_trk.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, hu_HU, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_hun.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, sr_RS, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_srl.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, th_TH, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_tha.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, hr_HR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_hrv.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, ar_EG, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_are.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, sk_SK, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_sky.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, zh_CN, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_chs.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, sl_SI, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_slv.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, es_CL, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_esl.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, kk_KZ, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_kkz.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, ko_KR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_kor.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, sv_SE, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_sve.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, et_EE, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_eti.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, fr_CA, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_frc.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, ru_RU, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_rus.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, en_US, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_enu.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, es_ES, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_esn.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, bg_BG, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_bgr.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, ja_JP, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_jpn.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, uk_UA, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_ukr.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, pl_PL, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_plk.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, da_DK, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_dan.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, cs_CZ, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_csy.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, fr_FR, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_fra.exe,
com.eset.tools.installers.bootstrapper_era, ESET Remote Administrator Bootstrapper, 1.0.12.0, ro_RO, windows, x64;x86, 0,com/eset/tools/installers/bootstrapper_era/v1/1.0.12.0/epi_rom.exe,
third_party.apps.safetica.agent.windows, Safetica Agent, 10.0.35.0, en_US, windows, , 0,v10/10.0.35/safetica_agent.msi,
third_party.apps.safetica.agent.windows, Safetica Agent, 9.9.31.0, en_US, windows, , 0,v9/9.9.31/safetica_agent.msi,
third_party.apps.safetica.agent.windows, Safetica Agent, 9.8.43.0, en_US, windows, , 0,v9/9.8.43/safetica_agent.msi,
third_party.apps.safetica.agent.windows, Safetica Agent, 9.3.92.0, en_US, windows, , 0,v9/9.3.92/safetica_agent.msi,
third_party.apps.safetica.agent.windows, Safetica Agent, 9.1.135.0, en_US, windows, , 0,v9/9.1.135/safetica_agent.msi,
com.eset.apps.business.era.mdm, ESET PROTECT Mobile Device Connector, 9.0.5064.0, en_US, linux, , 0,v9/9.0.5064.0/mdmcore_linux_x86_64.sh,
com.eset.apps.business.era.mdm, ESET PROTECT Mobile Device Connector, 9.0.4064.0, en_US, windows, , 0,v9/9.0.4064.0/mdmcore_x64.msi,
com.eset.apps.business.era.agent, ESET Management Agent, 9.0.3140.0, en_US, mac, , 0,v9/9.0.3140.0/agent_macosx_x86_64.dmg,
com.eset.apps.business.era.server.linux, ESET PROTECT Server, 9.0.2145.0, en_US, linux, , 0,v9/9.0.2145.0/server_linux_x86_64.sh,
com.eset.apps.business.era.server.linux, ESET PROTECT Server, 9.0.2144.0, en_US, linux, , 0,v9/9.0.2144.0/server_linux_x86_64.sh,
com.eset.apps.business.era.agent, ESET Management Agent, 9.0.2141.0, en_US, linux, , 0,v9/9.0.2141.0/agent_linux_x86_64.sh,
com.eset.apps.business.era.server.linux, ESET PROTECT Server, 9.0.2141.0, en_US, linux, , 0,v9/9.0.2141.0/server_linux_x86_64.sh,
com.eset.apps.business.era.agent, ESET Management Agent, 9.0.2141.0, en_US, linux, , 0,v9/9.0.2141.0/agent_linux_i386.sh,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/eea_nt64.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/eea_arm64.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/ees_nt32.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/ees_arm64.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/ees_nt64.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.7, ja_JP, windows, , 0,v9/9.0.2032.7/eea_nt32.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, el_GR, windows, , 0,v9/9.0.2032.6/ees_nt64_ell.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, th_TH, windows, , 0,v9/9.0.2032.6/eea_arm64_tha.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, ko_KR, windows, , 0,v9/9.0.2032.6/eea_arm64_kor.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_TW, windows, , 0,v9/9.0.2032.6/ees_nt32_cht.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, en_US, windows, , 0,v9/9.0.2032.6/ees_nt64_enu.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, de_DE, windows, , 0,v9/9.0.2032.6/ees_nt64_deu.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fr_FR, windows, , 0,v9/9.0.2032.6/ees_nt64_fra.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fi_FI, windows, , 0,v9/9.0.2032.6/ees_nt64_fin.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, hr_HR, windows, , 0,v9/9.0.2032.6/ees_nt32_hrv.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, nl_NL, windows, , 0,v9/9.0.2032.6/ees_nt64_nld.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, cs_CZ, windows, , 0,v9/9.0.2032.6/ees_nt32_csy.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, nb_NO, windows, , 0,v9/9.0.2032.6/ees_nt64_nor.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_CN, windows, , 0,v9/9.0.2032.6/ees_nt32_chs.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, nl_NL, windows, , 0,v9/9.0.2032.6/ees_nt32_nld.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, vi_VN, windows, , 0,v9/9.0.2032.6/ees_nt64_vit.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, zh_TW, windows, , 0,v9/9.0.2032.6/eea_arm64_cht.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, bg_BG, windows, , 0,v9/9.0.2032.6/ees_nt64_bgr.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, hr_HR, windows, , 0,v9/9.0.2032.6/ees_nt64_hrv.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_CN, windows, , 0,v9/9.0.2032.6/ees_nt64_chs.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, nl_NL, windows, , 0,v9/9.0.2032.6/eea_arm64_nld.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, lt_LT, windows, , 0,v9/9.0.2032.6/ees_nt64_lth.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, uk_UA, windows, , 0,v9/9.0.2032.6/ees_nt64_ukr.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_TW, windows, , 0,v9/9.0.2032.6/ees_nt64_cht.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, kk_KZ, windows, , 0,v9/9.0.2032.6/ees_nt32_kkz.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, da_DK, windows, , 0,v9/9.0.2032.6/ees_nt32_dan.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, de_DE, windows, , 0,v9/9.0.2032.6/ees_nt32_deu.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fi_FI, windows, , 0,v9/9.0.2032.6/ees_nt32_fin.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, lv_LV, windows, , 0,v9/9.0.2032.6/ees_nt32_lvi.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ko_KR, windows, , 0,v9/9.0.2032.6/ees_nt32_kor.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, pt_BR, windows, , 0,v9/9.0.2032.6/ees_nt32_ptb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sr_RS, windows, , 0,v9/9.0.2032.6/ees_nt32_srl.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, he_IL, windows, , 0,v9/9.0.2032.6/ees_nt32_heb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, tr_TR, windows, , 0,v9/9.0.2032.6/ees_nt32_trk.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, es_ES, windows, , 0,v9/9.0.2032.6/ees_nt32_esn.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fr_FR, windows, , 0,v9/9.0.2032.6/ees_nt32_fra.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, el_GR, windows, , 0,v9/9.0.2032.6/ees_nt32_ell.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, nb_NO, windows, , 0,v9/9.0.2032.6/ees_nt32_nor.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ar_EG, windows, , 0,v9/9.0.2032.6/ees_nt32_are.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, th_TH, windows, , 0,v9/9.0.2032.6/ees_nt32_tha.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sl_SI, windows, , 0,v9/9.0.2032.6/ees_nt64_slv.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, id_ID, windows, , 0,v9/9.0.2032.6/ees_nt64_ind.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, lv_LV, windows, , 0,v9/9.0.2032.6/ees_nt64_lvi.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sk_SK, windows, , 0,v9/9.0.2032.6/ees_nt64_sky.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, es_CL, windows, , 0,v9/9.0.2032.6/ees_nt64_esl.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ko_KR, windows, , 0,v9/9.0.2032.6/ees_nt64_kor.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, kk_KZ, windows, , 0,v9/9.0.2032.6/ees_nt64_kkz.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, th_TH, windows, , 0,v9/9.0.2032.6/ees_nt64_tha.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, bg_BG, windows, , 0,v9/9.0.2032.6/ees_nt32_bgr.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sr_RS, windows, , 0,v9/9.0.2032.6/ees_nt64_srl.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, et_EE, windows, , 0,v9/9.0.2032.6/ees_nt64_eti.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, tr_TR, windows, , 0,v9/9.0.2032.6/ees_nt64_trk.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, da_DK, windows, , 0,v9/9.0.2032.6/ees_nt64_dan.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ru_RU, windows, , 0,v9/9.0.2032.6/ees_nt64_rus.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, pl_PL, windows, , 0,v9/9.0.2032.6/ees_nt64_plk.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ar_EG, windows, , 0,v9/9.0.2032.6/ees_nt64_are.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, es_ES, windows, , 0,v9/9.0.2032.6/ees_nt64_esn.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ro_RO, windows, , 0,v9/9.0.2032.6/ees_nt64_rom.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, he_IL, windows, , 0,v9/9.0.2032.6/ees_nt64_heb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, pt_BR, windows, , 0,v9/9.0.2032.6/ees_nt64_ptb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sv_SE, windows, , 0,v9/9.0.2032.6/ees_nt64_sve.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, pt_BR, windows, , 0,v9/9.0.2032.6/eea_arm64_ptb.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, fi_FI, windows, , 0,v9/9.0.2032.6/eea_arm64_fin.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, id_ID, windows, , 0,v9/9.0.2032.6/eea_arm64_ind.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, sr_RS, windows, , 0,v9/9.0.2032.6/eea_arm64_srl.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, kk_KZ, windows, , 0,v9/9.0.2032.6/eea_arm64_kkz.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, vi_VN, windows, , 0,v9/9.0.2032.6/eea_arm64_vit.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, es_CL, windows, , 0,v9/9.0.2032.6/eea_arm64_esl.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, lt_LT, windows, , 0,v9/9.0.2032.6/eea_arm64_lth.msi,
com.eset.apps.business.eea.windows, ESET Endpoint Antivirus, 9.0.2032.6, lv_LV, windows, , 0,v9/9.0.2032.6/eea_arm64_lvi.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, el_GR, windows, , 0,v9/9.0.2032.6/ees_arm64_ell.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sr_RS, windows, , 0,v9/9.0.2032.6/ees_arm64_srl.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, es_ES, windows, , 0,v9/9.0.2032.6/ees_arm64_esn.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_CN, windows, , 0,v9/9.0.2032.6/ees_arm64_chs.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, he_IL, windows, , 0,v9/9.0.2032.6/ees_arm64_heb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ru_RU, windows, , 0,v9/9.0.2032.6/ees_arm64_rus.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, et_EE, windows, , 0,v9/9.0.2032.6/ees_arm64_eti.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, th_TH, windows, , 0,v9/9.0.2032.6/ees_arm64_tha.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, kk_KZ, windows, , 0,v9/9.0.2032.6/ees_arm64_kkz.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, en_US, windows, , 0,v9/9.0.2032.6/ees_arm64_enu.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, pl_PL, windows, , 0,v9/9.0.2032.6/ees_arm64_plk.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, pt_BR, windows, , 0,v9/9.0.2032.6/ees_arm64_ptb.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sk_SK, windows, , 0,v9/9.0.2032.6/ees_arm64_sky.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, zh_TW, windows, , 0,v9/9.0.2032.6/ees_arm64_cht.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, hr_HR, windows, , 0,v9/9.0.2032.6/ees_arm64_hrv.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, bg_BG, windows, , 0,v9/9.0.2032.6/ees_arm64_bgr.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, de_DE, windows, , 0,v9/9.0.2032.6/ees_arm64_deu.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, hu_HU, windows, , 0,v9/9.0.2032.6/ees_arm64_hun.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, ro_RO, windows, , 0,v9/9.0.2032.6/ees_arm64_rom.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sl_SI, windows, , 0,v9/9.0.2032.6/ees_arm64_slv.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, sv_SE, windows, , 0,v9/9.0.2032.6/ees_arm64_sve.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fi_FI, windows, , 0,v9/9.0.2032.6/ees_arm64_fin.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, tr_TR, windows, , 0,v9/9.0.2032.6/ees_arm64_trk.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, cs_CZ, windows, , 0,v9/9.0.2032.6/ees_arm64_csy.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, nl_NL, windows, , 0,v9/9.0.2032.6/ees_arm64_nld.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, uk_UA, windows, , 0,v9/9.0.2032.6/ees_arm64_ukr.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, fr_FR, windows, , 0,v9/9.0.2032.6/ees_arm64_fra.msi,
com.eset.apps.business.ees.windows, ESET Endpoint Security, 9.0.2032.6, it_IT, windows, , 0,v9/9.0.2032.6/ees_arm64_ita.msi,
